ns_queue,ew_queue,ns_wait,ew_wait,ns_count,ew_count,ns_speed,ew_speed,time_since_switch,delta_queue,decision
0,4,0.0,41.0,1,10,45.733649607985285,16.0456009925194,33,-4,1
0,2,0.0,15.0,1,10,48.328878308930435,14.544520504691027,34,-2,1
0,0,0.0,0.0,1,10,48.78414638676029,15.60692041307606,35,0,0
0,0,0.0,0.0,1,10,46.033021385331175,17.2985457088953,36,0,1
0,0,0.0,0.0,1,8,42.13938213115411,20.371914429705587,37,0,1
1,2,1.0,0.0,1,10,41.685902467425095,17.250861682531966,38,-1,1
1,0,2.0,0.0,1,9,41.67689318498461,18.667753981976407,39,1,0
1,0,3.0,0.0,1,8,41.676100249317074,22.641457029881767,1,1,0
1,1,4.0,0.0,1,7,41.670772360234395,25.510794148923054,1,0,0
1,0,5.0,0.0,1,7,41.67,25.838934900462228,1,1,0
1,0,6.0,0.0,1,5,41.67,37.289595846278566,1,1,0
1,1,7.0,0.0,1,6,41.67,30.362499955966186,1,0,0
1,0,8.0,0.0,1,5,41.67,37.850066151435485,1,1,0
2,0,9.0,0.0,2,4,13.89,46.454138329869465,1,2,0
1,1,10.0,0.0,2,5,14.640606991664972,37.281440334711114,1,0,0
1,0,11.0,0.0,2,4,15.597210136915091,47.89339701856929,1,1,0
1,1,12.0,0.0,2,4,16.638402574914508,43.307738556147356,1,0,0
1,0,13.0,0.0,2,3,17.7393109766976,60.52177371132033,1,1,0
1,0,14.0,0.0,2,3,15.934899436123903,62.28474714089731,1,1,0
2,1,15.0,0.0,3,4,9.391877592234767,47.12472156957959,1,1,0
1,0,16.0,0.0,3,3,9.628888742693107,64.15309197147842,1,1,0
2,0,18.0,0.0,3,3,9.886597246462477,65.24952218572268,1,2,0
2,1,20.0,0.0,3,4,10.303620245882266,47.040876768775405,1,1,0
3,0,22.0,0.0,4,3,7.296104027310456,64.13518726526449,1,3,0
3,0,24.0,0.0,5,3,5.797808332133004,63.578104699739555,1,3,0
3,0,27.0,0.0,5,2,6.033823643471925,96.96720434237571,1,3,0
3,0,30.0,0.0,5,2,6.306124717908753,97.64526720295028,1,3,0
3,0,33.0,0.0,5,2,6.253169210709085,98.82814228551062,1,3,0
3,1,36.0,0.0,5,2,5.674453400595018,92.9047605441464,1,2,0
5,0,40.0,0.0,6,2,4.64668391673163,94.97782517140033,1,5,0
4,0,44.0,0.0,6,2,4.73172703799304,96.03801009725755,1,4,0
3,0,11.0,0.0,4,3,7.487710063665327,56.56223459055182,1,3,0
1,0,2.0,0.0,4,3,7.677963473876304,58.65749944432171,1,1,0
0,1,0.0,0.0,4,4,8.256869990106148,43.76797012281523,1,-1,1
0,0,0.0,0.0,4,4,5.703767458541604,43.159039247234944,2,0,0
0,0,0.0,0.0,4,4,7.47195977705319,44.171246716706605,3,0,1
0,1,0.0,0.0,4,4,9.97084031166562,45.92416994749472,4,-1,1
0,2,0.0,1.0,2,6,25.37384698249076,27.638563124375764,5,-2,1
0,1,0.0,2.0,3,4,16.59443270008943,44.4094369637303,6,-1,1
0,1,0.0,3.0,2,4,25.304456198639482,44.90927007874255,7,-1,1
0,2,0.0,4.0,1,5,53.760060597136395,35.490291437717076,8,-2,1
0,2,0.0,6.0,0,5,55.56,35.78614627450547,9,-2,1
0,3,0.0,9.0,0,5,55.56,35.914249467178784,10,-3,1
1,3,0.0,12.0,1,5,41.67,35.70629696609067,11,-2,1
0,3,0.0,15.0,1,5,43.15135238881223,35.457267849915766,12,-3,1
0,4,0.0,19.0,1,5,45.72502581449692,35.027572973464736,13,-4,1
1,4,0.0,23.0,2,5,16.884164691492916,34.74012447590606,14,-3,1
0,5,0.0,28.0,2,5,19.00578166832915,34.73051559685298,15,-5,1
0,6,0.0,33.0,1,7,45.19447865633294,24.28208921066241,16,-6,1
1,5,0.0,38.0,3,6,10.358312822221778,29.015057613202202,17,-4,1
0,5,0.0,43.0,3,6,12.558636799248246,29.13555132767048,18,-5,1
1,5,0.0,48.0,2,7,22.06947408229695,24.431532307113507,19,-4,1
0,6,0.0,53.0,2,8,22.722804299268955,21.495016082930633,20,-6,1
0,5,0.0,58.0,2,8,21.876337059600445,21.244009305373538,21,-5,1
1,7,0.0,64.0,3,9,14.69235005510322,19.0856715205454,22,-6,1
0,6,0.0,70.0,3,8,14.18519621544425,21.836304025225246,23,-6,1
0,6,0.0,76.0,3,8,14.512073090988993,21.834520365722597,24,-6,1
0,6,0.0,82.0,2,9,20.81626225616124,18.888848616203656,25,-6,1
2,7,0.0,89.0,4,8,7.265858788526703,21.718827465567244,26,-5,1
0,8,0.0,97.0,4,8,8.279876301592171,21.70725064985792,27,-8,1
0,9,0.0,105.0,2,10,17.861775936021004,16.950039298821117,28,-9,1
1,8,0.0,113.0,4,9,8.608503556967719,19.3019432539655,29,-7,1
0,9,0.0,122.0,4,9,9.784354984960874,19.29434376829876,30,-9,1
0,9,0.0,131.0,4,9,9.289805511378402,19.29346666873373,31,-9,1
1,7,0.0,92.0,4,9,7.595482683864195,16.59443964835415,32,-6,1
1,5,1.0,55.0,4,9,7.400150105073638,17.101446407865126,33,-4,1
1,3,2.0,22.0,4,9,7.35256732581513,17.78714389000074,34,-2,1
2,1,4.0,6.0,4,9,7.12502430655503,16.29047459118886,35,1,0
4,0,7.0,0.0,5,9,5.625042304978367,17.46217522703086,1,4,0
5,0,11.0,0.0,6,9,4.646241282390069,18.72777451246945,1,5,0
4,1,15.0,0.0,6,9,4.767706807229247,18.46562083525029,1,3,0
4,0,19.0,0.0,6,8,4.945399027217465,21.21704568710168,1,4,0
6,0,24.0,0.0,7,7,4.249697399162426,25.54481929911787,1,6,0
5,0,29.0,0.0,7,6,4.269785443903397,30.781754685946996,1,5,0
5,0,34.0,0.0,7,5,4.13332938023249,37.322560922351116,1,5,0
6,0,39.0,0.0,8,4,3.6139741360465143,47.90313192790136,1,6,0
6,1,45.0,0.0,8,4,3.5240331966806604,44.77021150756905,1,5,0
6,0,51.0,0.0,8,3,3.5086118829865507,63.12988617886009,1,6,0
6,0,57.0,0.0,8,2,3.482809918623218,95.58344683513286,1,6,0
7,0,64.0,0.0,8,2,3.4781900972073667,97.10392945258656,1,7,0
8,1,72.0,0.0,8,2,3.473305689438193,91.27421939057996,1,7,0
8,0,80.0,0.0,8,2,3.472732465302478,92.89775129242798,1,8,0
8,0,88.0,0.0,8,2,3.4725726933304797,94.64516441828337,1,8,0
8,0,96.0,0.0,8,2,3.4725140195691315,96.98822157867716,1,8,0
8,0,104.0,0.0,8,2,3.4725089814139234,97.50555743293171,1,8,0
8,1,112.0,0.0,8,2,3.47250502030324,95.98345759155112,1,7,0
8,0,120.0,0.0,8,2,3.4725,93.78798767803701,1,8,0
8,1,128.0,0.0,8,3,3.4725,59.2678149670285,1,7,0
8,1,136.0,0.0,8,4,3.4725,44.4420008905088,1,7,0
8,0,144.0,0.0,8,4,3.4725,45.73037050256986,1,8,0
8,0,152.0,0.0,8,3,3.4725,60.20704701639092,1,8,0
8,1,160.0,0.0,8,4,3.4725,46.082286407626825,1,7,0
8,1,168.0,0.0,8,5,3.4725,36.98573161285224,1,7,0
8,0,176.0,0.0,8,5,3.4725,35.02406858121572,1,8,0
8,1,184.0,0.0,8,5,3.4725,35.419093278878584,1,7,0
8,0,192.0,0.0,8,5,3.4725,36.439696287065615,1,8,0
8,0,200.0,0.0,8,5,3.4725,36.929067945043,1,8,0
6,0,144.0,0.0,6,6,4.63,26.325647334631146,1,6,0
4,1,96.0,0.0,6,6,4.764853077946665,26.152854991197625,1,3,0
2,0,48.0,0.0,6,6,5.028538083879923,26.452325239862063,1,2,0
0,1,0.0,1.0,8,4,2.4031055665435783,44.08571851250856,1,-1,1
0,2,0.0,2.0,6,7,3.9129786360959478,22.83248430111981,2,-2,1
1,3,0.0,4.0,7,8,4.293029935129602,20.597096623093705,3,-2,1
1,3,0.0,7.0,6,8,4.213988806511568,20.649176324242923,4,-2,1
0,3,0.0,10.0,7,7,4.5370158321645295,24.484316955008143,5,-3,1
0,4,0.0,14.0,4,8,7.586010701622266,20.850431338253436,6,-4,1
2,5,0.0,19.0,7,7,4.293673660441743,24.5004656047073,7,-3,1
0,5,0.0,24.0,6,6,5.545714671102526,29.017114045132285,8,-5,1
0,5,0.0,29.0,4,8,8.432873597534076,20.894758893092124,9,-5,1
2,6,0.0,34.0,6,7,5.081095174248922,24.823549827045195,10,-4,1
0,7,0.0,40.0,6,8,6.118951970538624,21.759909643332897,11,-7,1
0,6,0.0,46.0,3,10,11.63433446280913,16.754849155025767,12,-6,1
2,6,0.0,52.0,5,9,6.491548002911266,19.062277817172042,13,-4,1
0,6,0.0,58.0,6,8,5.739833962301156,21.78622040701152,14,-6,1
0,7,0.0,65.0,3,10,10.89726480680684,16.721777695540304,15,-7,1
2,8,0.0,73.0,6,8,4.9354355488701165,21.705884534011403,16,-6,1
0,9,0.0,81.0,6,9,6.2115647019152185,19.29374374088066,17,-9,1
0,8,0.0,89.0,4,10,9.502621646906213,16.941584204712832,18,-8,1
1,8,0.0,97.0,4,10,8.59086607506848,17.032943207734775,19,-7,1
0,10,0.0,106.0,5,10,7.684882660605943,17.364625211274124,20,-10,1
0,9,0.0,115.0,3,12,15.17649566517665,13.716197478342076,21,-9,1
0,9,0.0,124.0,2,11,21.640078970030885,15.616548348515886,22,-9,1
0,10,0.0,134.0,3,10,15.454743048669975,17.365089784551152,23,-10,1
0,10,0.0,144.0,2,11,27.729819797538532,15.369942862634074,24,-10,1
1,10,0.0,154.0,1,11,41.67,15.567835212651625,25,-9,1
0,10,0.0,164.0,2,10,21.419906873242013,17.364002402299644,26,-10,1
0,10,0.0,174.0,2,10,22.267421513595632,17.36400235085913,27,-10,1
1,10,0.0,184.0,2,10,22.368224242919823,17.363999999999997,28,-9,1
0,10,0.0,194.0,2,10,23.19583802991442,17.363999999999997,29,-10,1
0,10,0.0,204.0,2,10,22.574131300397042,17.363999999999997,30,-10,1
1,8,0.0,154.0,3,10,14.565232584393343,15.019160503469408,31,-7,1
0,6,0.0,106.0,3,10,14.550864233150845,15.454126965681183,32,-6,1
0,4,0.0,62.0,3,10,14.474995069608289,15.992777316087825,33,-4,1
3,2,2.0,27.0,4,10,7.282535662823715,14.69592617779638,34,1,1
2,0,4.0,0.0,4,10,7.592874847653729,15.777148557505821,35,2,0
3,0,7.0,0.0,4,10,8.198039229647943,16.79313589464019,1,3,0
3,1,10.0,0.0,4,10,8.836443917851195,16.697692489003337,1,2,0
3,1,13.0,0.0,4,10,8.227835194751046,17.269741808358823,1,2,0
3,0,16.0,0.0,4,8,7.692161571373676,21.516435194482987,1,3,0
4,0,20.0,0.0,4,8,6.9685503821732215,22.083156371280978,1,4,0
4,2,24.0,0.0,4,8,6.952211063733154,21.57971215743318,1,2,0
4,0,28.0,0.0,4,7,6.947092641718825,26.07719193987152,1,4,0
4,0,32.0,0.0,4,6,6.94506126919806,30.997767666048798,1,4,0
5,2,36.0,0.0,5,7,5.5560085990890204,25.129219368800875,1,3,0
4,0,40.0,0.0,5,6,5.651099370662495,30.22919979375692,1,4,0
4,0,44.0,0.0,5,6,5.561301568463664,28.81918856942737,1,4,0
5,0,49.0,0.0,5,6,5.55791580950209,30.326589255059517,1,5,0
6,0,54.0,0.0,6,4,4.6308292218308,47.32383642018908,1,6,0
5,0,59.0,0.0,6,4,4.758914899937418,48.16461671571659,1,5,0
5,1,64.0,0.0,6,3,4.966967775794338,60.82685811115274,1,4,0
5,0,69.0,0.0,6,3,5.140027607343558,62.56422651578009,1,5,0
5,1,74.0,0.0,6,4,4.898752354829798,43.89660190288374,1,4,0
5,0,79.0,0.0,6,3,4.667074970098044,59.94407465820925,1,5,0
5,0,84.0,0.0,6,2,4.6518634017473675,92.24623606445269,1,5,0
6,0,90.0,0.0,6,2,4.6343623566042424,94.5719613392651,1,6,0
6,0,96.0,0.0,6,2,4.63318174471381,96.4762176211155,1,6,0
6,0,102.0,0.0,6,2,4.630492622480185,98.17906169264342,1,6,0
6,1,108.0,0.0,6,3,4.630137837461821,61.95991777847522,1,5,0
7,0,114.0,0.0,7,3,3.968617003159957,63.31413417666477,1,7,0
6,0,120.0,0.0,7,2,4.039687717700141,96.00366183042911,1,6,0
6,0,126.0,0.0,7,2,4.124864292718426,97.38895910296974,1,6,0
6,0,132.0,0.0,7,1,4.130920307125445,195.72384431245268,1,6,0
7,0,139.0,0.0,7,1,3.970191172058985,194.21151702204997,1,7,0
5,1,90.0,0.0,5,4,5.557740109139262,38.24580805501505,1,4,0
3,1,52.0,1.0,5,4,5.731549152808492,38.655193370140694,1,2,0
1,1,20.0,2.0,5,4,6.1648816239683635,40.207877431280394,1,0,0
0,1,0.0,3.0,5,4,5.49834142896965,40.99434027892475,1,-1,1
0,1,0.0,4.0,5,4,5.130972281093339,41.89133965767469,2,-1,1
0,1,0.0,5.0,6,3,5.23295963367913,58.141267357442814,3,-1,1
1,1,0.0,6.0,4,4,9.70813047616397,41.177806699444986,4,0,1
1,1,0.0,7.0,6,3,4.999350334134113,56.63593523569208,5,0,1
0,3,0.0,9.0,4,4,7.410191848683909,42.1468273544952,6,-3,1
1,2,0.0,11.0,5,4,6.658937954704513,42.88665545341934,7,-1,1
0,2,0.0,13.0,4,3,9.577020498232134,58.44438295950016,8,-2,1
0,3,0.0,15.0,3,5,13.210087167608597,34.24614746228351,9,-3,1
0,2,0.0,17.0,2,5,22.50551734249806,34.472293247781366,10,-2,1
0,2,0.0,19.0,3,4,14.323576138887935,44.19801384306925,11,-2,1
0,3,0.0,21.0,2,6,24.542367872736524,28.606915009247967,12,-3,1
0,2,0.0,23.0,2,5,24.46189405154402,35.089693045822614,13,-2,1
1,3,0.0,26.0,3,5,11.418678073674828,35.23804811736643,14,-2,1
0,4,0.0,30.0,2,5,20.65258753963166,35.38887264891781,15,-4,1
0,4,0.0,34.0,1,5,44.501620323774404,35.3418250831279,16,-4,1
0,4,0.0,38.0,1,5,46.729194120555185,35.016654186499295,17,-4,1
0,5,0.0,42.0,1,6,49.19969935634174,28.967109238644554,18,-5,1
0,4,0.0,46.0,0,7,55.56,24.28625048874585,19,-4,1
0,5,0.0,51.0,0,7,55.56,24.634707466962684,20,-5,1
1,6,0.0,56.0,2,7,19.47824879468793,24.997979839057304,21,-5,1
1,5,0.0,61.0,3,7,8.692966615054146,24.934003785417183,22,-4,1
0,6,0.0,66.0,2,8,17.091830174622594,21.873170205776034,23,-6,1
0,5,0.0,71.0,2,8,18.866489291130566,21.778605415260238,24,-5,1
0,6,0.0,77.0,2,8,20.93809713304276,21.816511799032256,25,-6,1
1,6,0.0,83.0,2,9,18.054567042770795,18.913663247220093,26,-5,1
0,6,0.0,89.0,2,9,20.75686765418854,18.860854719402806,27,-6,1
0,8,0.0,97.0,3,8,13.937168743928765,21.707891097323014,28,-8,1
0,8,0.0,105.0,3,8,15.268945013596257,21.705337531422188,29,-8,1
0,9,0.0,113.0,2,9,23.803045609280492,19.293400522678528,30,-9,1
1,6,0.0,62.0,2,9,22.287545955852373,16.71638392027482,31,-5,1
0,5,0.0,37.0,2,9,21.619687997266418,17.199938975283985,32,-5,1
0,3,0.0,14.0,2,9,21.850339419278747,17.867392465274424,33,-3,1
1,2,1.0,3.0,2,10,22.080271199692618,14.681776147661145,34,-1,1
1,0,2.0,0.0,2,10,21.932667647301123,15.755012542790302,35,1,0
1,0,3.0,0.0,2,10,21.421448793697195,16.546061255184927,1,1,0
2,0,5.0,0.0,2,8,20.83758964539552,20.676915592854783,1,2,0
2,1,7.0,0.0,2,9,20.83524123395651,19.91322854056463,1,1,0
2,1,9.0,0.0,2,8,20.835151036719296,20.891542282173408,1,1,0
2,0,11.0,0.0,2,8,20.83509046815961,22.6857296736811,1,2,0
3,0,13.0,0.0,3,7,9.260053948795145,24.690189269042836,1,3,0
2,1,15.0,0.0,3,7,10.053630169566897,25.679078440759245,1,1,0
2,0,17.0,0.0,3,6,10.576435244237073,30.657179030753564,1,2,0
3,1,19.0,0.0,4,6,7.669835816651466,28.914866968641917,1,2,0
2,0,21.0,0.0,4,4,8.098731050302217,44.348442169689804,1,2,0
2,0,23.0,0.0,4,4,7.969828443126811,45.95529198550623,1,2,0
2,1,25.0,0.0,4,5,7.79212844910641,37.145642464695065,1,1,0
4,0,28.0,0.0,5,4,5.717645548155725,44.44662132851784,1,4,0
3,0,31.0,0.0,5,3,5.69588092443936,61.24960739892023,1,3,0
4,0,35.0,0.0,5,3,5.843499901191818,62.601097185390216,1,4,0
5,0,39.0,0.0,6,3,4.697707730433326,63.508447635502925,1,5,0
4,0,43.0,0.0,6,2,4.651552084216703,97.96667065596841,1,4,0
4,0,47.0,0.0,6,2,4.6458377316501,98.7138411374051,1,4,0
5,0,52.0,0.0,6,2,4.637200731024727,98.90763110623098,1,5,0
6,1,58.0,0.0,6,2,4.6325282313027225,93.44076671200504,1,5,0
7,0,64.0,0.0,7,1,3.969120720805236,189.63293816355986,1,7,0
6,0,70.0,0.0,7,1,4.059300924062604,191.95450945454184,1,6,0
6,1,76.0,0.0,7,2,4.181394691304755,90.2368083080207,1,5,0
6,0,82.0,0.0,7,2,4.0628586721117514,92.26956287470415,1,6,0
6,0,88.0,0.0,7,2,4.01284445760312,94.28666099055437,1,6,0
7,0,94.0,0.0,8,2,3.4783348958799607,96.2109219940775,1,7,0
6,1,100.0,0.0,8,3,3.5215201189424237,59.92895589367054,1,5,0
7,0,107.0,0.0,8,3,3.4843805564181745,60.57711723995519,1,7,0
5,0,66.0,0.0,6,4,4.639010454349641,39.18618148025311,1,5,0
4,0,27.0,0.0,6,4,4.801826335067028,40.12288907985993,1,4,0
2,1,14.0,1.0,6,4,5.094533302590062,41.44583381430333,1,1,0
0,1,0.0,2.0,7,3,2.943570534545011,57.827340067399255,1,-1,1
0,1,0.0,3.0,6,4,4.65102833033409,41.40101026159621,2,-1,1
2,1,0.0,4.0,9,3,3.076795480234037,56.0097154883044,3,1,1
0,2,0.0,5.0,6,5,5.1494561328498065,32.77261579175014,4,-2,1
0,3,0.0,7.0,6,5,5.167050375466534,33.98227713801957,5,-3,1
2,2,0.0,9.0,6,6,4.782548210441722,28.35058424682627,6,0,1
0,3,0.0,11.0,7,5,4.726890029439438,35.64705408070334,7,-3,1
0,3,0.0,13.0,5,7,7.3512105438114,24.83730921064736,8,-3,1
1,2,0.0,15.0,5,7,6.388378102990577,24.974851492876603,9,-1,1
0,4,0.0,18.0,5,7,7.214815684201729,25.316539729949096,10,-4,1
0,3,0.0,21.0,4,8,9.520125673433306,21.598668909867612,11,-3,1
1,3,0.0,24.0,3,8,10.598881904426962,21.330117636607348,12,-2,1
0,3,0.0,27.0,3,8,11.840078182479317,21.49503730799698,13,-3,1
1,5,0.0,32.0,4,8,7.210142011646587,21.2346294984387,14,-4,1
0,6,0.0,38.0,4,7,7.783122462226055,24.81847364743764,15,-6,1
0,6,0.0,44.0,3,7,11.851535026876237,24.81129925069259,16,-6,1
0,7,0.0,51.0,3,7,12.870362454310971,24.80631937810392,17,-7,1
0,7,0.0,58.0,1,8,48.54492865629029,21.290345631144298,18,-7,1
0,7,0.0,65.0,1,8,54.15082251925953,21.051772664294653,19,-7,1
0,7,0.0,72.0,1,8,56.059306860533546,21.239368637945155,20,-7,1
1,7,0.0,79.0,2,7,19.982274748918137,24.805714285714284,21,-6,1
0,8,0.0,86.0,2,8,21.726835419151783,21.705,22,-8,1
0,7,0.0,93.0,1,8,45.53223256038502,21.77531585501609,23,-7,1
0,7,0.0,100.0,1,8,46.86798229201697,21.82334829187792,24,-7,1
0,7,0.0,107.0,1,8,48.41153321071062,21.74207999572552,25,-7,1
0,8,0.0,114.0,0,10,55.56,16.79291150724951,26,-8,1
1,8,0.0,122.0,1,10,41.67,16.922566896074624,27,-7,1
0,9,0.0,131.0,2,9,20.452164019839838,19.295351464323023,28,-9,1
0,10,0.0,140.0,2,10,22.251371378230047,17.365647233380137,29,-10,1
1,9,0.0,149.0,2,10,16.341920917641836,17.3690661469543,30,-8,1
0,7,0.0,99.0,2,10,18.558259780679364,14.97815646449692,31,-7,1
0,6,0.0,65.0,2,10,18.479522234265694,15.382726202478404,32,-6,1
1,4,0.0,32.0,3,10,10.638138933104672,15.76246114860425,33,-3,1
1,2,1.0,10.0,3,10,10.796975756299352,14.40457005269515,34,-1,1
1,0,2.0,0.0,3,10,10.393594358818381,15.412238692264008,35,1,0
2,0,3.0,0.0,4,10,7.422953349085963,17.21958597274504,1,2,0
2,0,5.0,0.0,4,10,7.553355504584448,16.267455971187353,1,2,0
2,2,7.0,0.0,4,10,7.476718192080235,17.44330323400673,1,0,0
3,0,9.0,0.0,5,10,5.648172276929495,16.901188006533534,1,3,0
2,0,11.0,0.0,5,8,5.797531003164538,22.51401163807249,1,2,0
3,2,14.0,0.0,5,8,5.936514518908543,21.47885231024271,1,1,0
5,0,18.0,0.0,6,8,4.9151939005798395,22.56647299930618,1,5,0
4,0,22.0,0.0,6,6,4.924889260988835,30.765563955405984,1,4,0
4,0,26.0,0.0,6,6,4.8569581464327385,29.656280945138292,1,4,0
4,0,30.0,0.0,6,4,4.817047461483006,46.44577866158369,1,4,0
6,0,35.0,0.0,7,4,3.993942134066361,48.44936634250454,1,6,0
5,1,40.0,0.0,7,4,3.986463500112201,45.380472504102016,1,4,0
5,0,45.0,0.0,7,3,3.9795167661129143,62.52557433243383,1,5,0
6,1,51.0,0.0,7,4,3.9742728080373246,44.18323214035769,1,5,0
7,1,58.0,0.0,7,5,3.970435437902102,35.27141415815798,1,6,0
7,0,65.0,0.0,7,3,3.9698658035762078,60.682633560996045,1,7,0
7,0,72.0,0.0,7,3,3.968893548932051,61.808578664750485,1,7,0
7,0,79.0,0.0,7,3,3.9686153454208912,61.420482480378496,1,7,0
7,0,86.0,0.0,7,3,3.9685763019044438,63.13246842700096,1,7,0
8,0,93.0,0.0,8,3,3.4725,64.59970815059613,1,8,0
7,0,100.0,0.0,8,3,3.519074813728376,65.73995946137894,1,7,0
7,0,107.0,0.0,8,2,3.484120413252355,101.1325553274415,1,7,0
7,1,114.0,0.0,8,2,3.4778610755772803,94.03575530306892,1,6,0
8,0,122.0,0.0,8,1,3.473416435082455,190.00592126983219,1,8,0
8,0,130.0,0.0,8,1,3.4727724309883548,191.46543437859043,1,8,0
8,2,138.0,0.0,8,3,3.4726145995596385,58.85778297139641,1,6,0
8,0,146.0,0.0,8,3,3.472509302951959,60.28444855196401,1,8,0
8,0,154.0,0.0,8,3,3.4725,60.96100821917653,1,8,0
6,0,103.0,0.0,6,5,4.63,31.82059358753362,1,6,0
4,0,64.0,0.0,6,5,4.7327268090300185,33.00539765849489,1,4,0
2,0,25.0,0.0,6,5,5.0055843788247465,33.177789319510474,1,2,0
0,1,0.0,1.0,7,4,2.7223073641469226,42.14575150068447,1,-1,1
0,3,0.0,3.0,6,6,4.163276488426608,26.617680471674305,2,-3,1
0,3,0.0,6.0,7,5,4.457572191765413,33.606426500007004,3,-3,1
2,3,0.0,9.0,6,6,4.380755670678026,26.87367128923726,4,-1,1
0,4,0.0,12.0,6,7,5.6238524163435555,23.631349556740798,5,-4,1
0,3,0.0,15.0,4,7,7.230832985473686,23.604313960092117,6,-3,1
2,3,0.0,18.0,6,7,5.282383526484875,24.181516792583775,7,-1,1
0,4,0.0,22.0,6,5,5.686108306338205,35.30248849399783,8,-4,1
0,5,0.0,26.0,5,7,7.255656501219835,24.884268904279534,9,-5,1
1,4,0.0,30.0,4,7,8.313830198042702,24.66429847671707,10,-3,1
1,4,0.0,34.0,6,6,5.69635169783088,29.150443412261865,11,-3,1
0,5,0.0,38.0,4,8,9.641862211878541,21.09270053285241,12,-5,1
1,6,0.0,44.0,3,9,11.703701958586464,18.63327233525084,13,-5,1
1,6,0.0,50.0,6,7,5.404400034094395,24.988480942066797,14,-5,1
0,6,0.0,56.0,5,8,6.873150916179656,21.40147006167483,15,-6,1
1,6,0.0,62.0,5,8,6.032867681559654,21.319034153632863,16,-5,1
1,7,0.0,68.0,6,8,5.460891620409522,21.714896981700022,17,-6,1
0,7,0.0,75.0,5,9,7.237036128744656,18.890647237994415,18,-7,1
1,7,0.0,82.0,5,9,6.054709600806518,18.908555572034125,19,-6,1
0,8,0.0,89.0,5,9,6.7854219367054025,19.35437771365103,20,-8,1
0,7,0.0,96.0,4,10,8.865298827785992,17.103650959768792,21,-7,1
1,8,0.0,104.0,4,10,10.101333187673076,16.89230851663474,22,-7,1
0,8,0.0,112.0,3,10,14.651024541614477,17.117518911390498,23,-8,1
0,10,0.0,121.0,3,11,14.393339759898582,15.259402750279527,24,-10,1
0,9,0.0,130.0,2,11,23.726826586211097,15.491172742112285,25,-9,1
0,10,0.0,140.0,2,10,24.305871170929215,17.365564915077407,26,-10,1
0,10,0.0,150.0,1,11,53.24354738139092,15.601566076423849,27,-10,1
0,10,0.0,160.0,1,10,54.62356317031552,17.36402174632413,28,-10,1
0,10,0.0,170.0,1,10,56.146861403387796,17.364002365292244,29,-10,1
0,10,0.0,180.0,0,10,55.56,17.363999999999997,30,-10,1
0,8,0.0,129.0,0,10,55.56,15.060608070189136,31,-8,1
1,6,0.0,87.0,1,10,41.67,15.46063353643363,32,-5,1
0,4,0.0,51.0,1,10,43.031832742812114,16.052101756637978,33,-4,1
0,2,0.0,20.0,1,10,44.598649671701715,14.85291988435645,34,-2,1
1,0,0.0,0.0,2,10,22.013648421593246,16.034767198107396,35,1,0
0,0,0.0,0.0,2,10,22.6173911371924,16.044674918383595,1,0,0
1,1,0.0,0.0,3,9,10.680503619653889,18.502045059559038,2,0,1
1,1,0.0,0.0,4,10,7.966955134814264,17.257124438941872,3,0,1
0,0,0.0,0.0,4,8,8.313467798231223,21.177217077456774,4,0,0
2,1,1.0,0.0,5,9,6.532209538328635,19.35119056215051,5,1,0
1,0,2.0,0.0,5,7,6.768896840222453,25.051811464093145,1,1,0
1,0,3.0,0.0,5,7,6.33790238520564,25.656049538198953,1,1,0
2,0,5.0,0.0,5,5,6.194608731821864,36.53755271266701,1,2,0
4,0,8.0,0.0,6,5,4.868164707512726,37.599476146630344,1,4,0
4,0,12.0,0.0,6,3,4.812849634763674,64.8078680500705,1,4,0
4,1,16.0,0.0,6,3,4.890812683141991,61.80467992115219,1,3,0
5,0,20.0,0.0,7,2,4.042204095787054,94.054895878518,1,5,0
6,0,26.0,0.0,7,2,3.992452989988352,95.32914428795442,1,6,0
6,1,31.0,0.0,7,3,3.9924038384437828,62.94074856718916,1,5,0
7,0,38.0,0.0,7,2,3.969578192619365,96.35218847410636,1,7,0
7,0,45.0,0.0,7,2,3.9689001038553973,97.35336135842138,1,7,0
7,1,52.0,0.0,7,3,3.968736026574073,62.822848719571105,1,6,0
7,0,59.0,0.0,7,3,3.968682314947066,64.11546662415611,1,7,0
7,0,66.0,0.0,7,3,3.968578241410284,64.81871907439755,1,7,0
7,0,73.0,0.0,7,2,3.968571428571429,95.49014067413981,1,7,0
7,0,80.0,0.0,7,2,3.968571428571429,97.59831989268307,1,7,0
7,0,87.0,0.0,7,2,3.968571428571429,99.31244937988654,1,7,0
7,1,94.0,0.0,7,2,3.968571428571429,92.42171386426082,1,6,0
7,0,101.0,0.0,7,2,3.968571428571429,93.62004704886968,1,7,0
7,0,108.0,0.0,7,2,3.968571428571429,94.78087021001302,1,7,0
7,0,115.0,0.0,7,2,3.968571428571429,95.81527870601893,1,7,0
7,0,122.0,0.0,7,1,3.968571428571429,194.55967540451786,1,7,0
8,0,129.0,0.0,8,1,3.4725,194.5946111219357,1,8,0
5,1,90.0,0.0,6,4,4.733299300524455,41.39968717121728,1,4,0
3,0,54.0,0.0,6,4,4.7802614931444944,42.13307210088186,1,3,0
2,1,18.0,1.0,6,4,5.037715902370253,43.432744598132274,1,1,0
